date,type,category,keyword,value
2021-06-28,daily,Tragedy,Bipin Rawat Death,0.1
2021-06-28,daily,"Festival, Days",Independence Day,0.223954259256011
2021-06-28,daily,Business,Zomato IPO,0.1
2021-06-28,daily,Business,PayTM IPO,0.1
2021-06-28,daily,Business,nykaa IPO,0.1
2021-06-28,daily,Elections,West Bengal Election,0.1
2021-06-28,daily,Health,coronavirus,9.16468253968253
2021-06-28,daily,World,Taliban,0.125793650793651
2021-06-28,daily,Governance,Air India Divestment,0.1
2021-06-28,daily,Sports,Neeraj Chopra,0.1
2021-06-28,daily,Entertainment,Raj Kundra,0.1
2021-06-28,daily,"Violence, war",Myanmar coup,0.1
2021-06-28,daily,Business,NFT,0.106156120638675
2021-06-28,daily,Politics,Farmers Protest,0.141424061306817
2021-06-28,daily,Entertainment,Miss Universe,0.128712826064251
2021-06-28,daily,Tragedy,Lakhimpur Kheri,0.103684210526316
2021-06-28,daily,Tragedy,Cyclone Tauktae,0.1
2021-06-28,daily,Tragedy,Cyclone Yaas,0.1
2021-06-28,daily,Tragedy,Cyclone Gulab,0.1
2021-06-28,daily,Tragedy,Cyclone Jawad,0.1
2021-06-28,daily,Politics,Pegasus,0.1
2021-06-28,daily,Entertainment,Aryan Khan,0.1
2021-06-28,daily,Elections,UP Election,0.203765605486115
2021-06-28,daily,Politics,Bulli Bai app,0.1
2021-06-28,daily,Tragedy,Vaishno Devi stampede,0.1
2021-06-28,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-06-28,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-06-28,daily,Tragedy,Uttarakhand flood,0.1
2021-06-28,daily,Elections,KMC Election 2021 Results,0.1
2021-06-28,daily,Politics,Panama Papers,0.1
2021-06-28,daily,Sports,Vijay Hazare Trophy,0.1
2021-06-28,daily,Sports,Novak Djokovic,0.14363434287302
2021-06-28,daily,World,Suez Canal Crisis,0.1
2021-06-28,daily,Business,cryptocurrency,0.935739474493978
2021-06-28,daily,"Festival, Days",Kumbh Mela,0.1
2021-06-28,daily,Sports,Tokyo Olympics,0.220448987517212
2021-06-28,daily,health,Delta variant,3.79144306845545
2021-06-28,daily,Business,Jack Dorsey quits,0.1
2021-06-28,daily,"Violence, war",Nagaland Killings,0.1
2021-06-28,daily,Sports,IPL Auction,0.1
2021-06-28,daily,Business,Pandora Papers,0.1
2021-06-28,daily,Sports,India vs South Africa,0.285933014354066
2021-06-28,daily,Sports,Eurocup,0.788058965009316
2021-06-28,daily,Health,COVID Vaccine,13.4
2021-06-28,daily,Business,Elon Musk,0.46
2021-06-28,daily,Entertainment,Vicky Kaushal,0.1
2021-06-28,daily,Sports,bajrang Punia,0.1
2021-06-28,daily,Sports,P V Sindhu,0.1
2021-06-28,daily,Sports,Sushil Kumar,0.232901533553233
2021-06-28,daily,Sports,Paralympics,0.1
2021-06-28,daily,Sports,IPL,2.61953030866074
2021-06-28,daily,Entertainment,Shershaah,0.1
2021-06-28,daily,Entertainment,Sooryavanshi,0.1
2021-06-28,daily,Entertainment,Drishyam 2,0.122497212931996
2021-06-28,daily,health,Bird Flu,0.1
2021-06-28,daily,Sports,Copa America,11.16
2021-06-28,daily,Sports,Wimbledon,1.41501633986928
2021-06-28,daily,Sports,English Premier League,0.1
2021-06-29,daily,Sports,T20 World Cup,1.04976645677489
2021-06-29,daily,Health,Omicron,0.1
2021-06-29,daily,Tragedy,Bipin Rawat Death,0.1
2021-06-29,daily,"Festival, Days",Independence Day,0.231905688946571
2021-06-29,daily,Business,Zomato IPO,0.1
2021-06-29,daily,Business,PayTM IPO,0.1
2021-06-29,daily,Business,nykaa IPO,0.1
2021-06-29,daily,Elections,West Bengal Election,0.1
2021-06-29,daily,Health,coronavirus,9.06468253968253
2021-06-29,daily,World,Taliban,0.125793650793651
2021-06-29,daily,Governance,Air India Divestment,0.1
2021-06-29,daily,Sports,Neeraj Chopra,0.1
2021-06-29,daily,Entertainment,Raj Kundra,0.1
2021-06-29,daily,"Violence, war",Myanmar coup,0.1
2021-06-29,daily,Business,NFT,0.107780596068484
2021-06-29,daily,Politics,Farmers Protest,0.147930085403203
2021-06-29,daily,Entertainment,Miss Universe,0.128488106963127
2021-06-29,daily,Tragedy,Lakhimpur Kheri,0.107780596068484
2021-06-29,daily,Tragedy,Cyclone Tauktae,0.1
2021-06-29,daily,Tragedy,Cyclone Yaas,0.1
2021-06-29,daily,Tragedy,Cyclone Gulab,0.1
2021-06-29,daily,Tragedy,Cyclone Jawad,0.1
2021-06-29,daily,Politics,Pegasus,0.1
2021-06-29,daily,Entertainment,Aryan Khan,0.1
2021-06-29,daily,Elections,UP Election,0.207799719470141
2021-06-29,daily,Politics,Bulli Bai app,0.1
2021-06-29,daily,Tragedy,Vaishno Devi stampede,0.1
2021-06-29,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-06-29,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-06-29,daily,Tragedy,Uttarakhand flood,0.1
2021-06-29,daily,Elections,KMC Election 2021 Results,0.1
2021-06-29,daily,Politics,Panama Papers,0.1
2021-06-29,daily,Sports,Vijay Hazare Trophy,0.1
2021-06-29,daily,Sports,Novak Djokovic,0.14363434287302
2021-06-29,daily,World,Suez Canal Crisis,0.1
2021-06-29,daily,Business,cryptocurrency,0.891187416382598
2021-06-29,daily,"Festival, Days",Kumbh Mela,0.1
2021-06-29,daily,Sports,Tokyo Olympics,0.2259910913644
2021-06-29,daily,health,Delta variant,3.65343137254902
2021-06-29,daily,Business,Jack Dorsey quits,0.1
2021-06-29,daily,"Violence, war",Nagaland Killings,0.1
2021-06-29,daily,Sports,IPL Auction,0.1
2021-06-29,daily,Business,Pandora Papers,0.1
2021-06-29,daily,Sports,India vs South Africa,0.308038277511961
2021-06-29,daily,Sports,Eurocup,0.909529462383427
2021-06-29,daily,Health,COVID Vaccine,13.0
2021-06-29,daily,Business,Elon Musk,0.64
2021-06-29,daily,Entertainment,Vicky Kaushal,0.1
2021-06-29,daily,Sports,bajrang Punia,0.1
2021-06-29,daily,Sports,P V Sindhu,0.1
2021-06-29,daily,Sports,Sushil Kumar,0.232901533553233
2021-06-29,daily,Sports,Paralympics,0.1
2021-06-29,daily,Sports,IPL,2.68427389840433
2021-06-29,daily,Entertainment,Shershaah,0.1
2021-06-29,daily,Entertainment,Sooryavanshi,0.1
2021-06-29,daily,Entertainment,Drishyam 2,0.119420289855073
2021-06-29,daily,health,Bird Flu,0.1
2021-06-29,daily,Sports,Copa America,12.32
2021-06-29,daily,Sports,Wimbledon,2.46926470588235
2021-06-29,daily,Sports,English Premier League,0.1
2021-06-30,daily,Sports,T20 World Cup,1.11199962590461
2021-06-30,daily,Health,Omicron,0.1
2021-06-30,daily,Tragedy,Bipin Rawat Death,0.1
2021-06-30,daily,"Festival, Days",Independence Day,0.230756263659215
2021-06-30,daily,Business,Zomato IPO,0.1
2021-06-30,daily,Business,PayTM IPO,0.1
2021-06-30,daily,Business,nykaa IPO,0.1
2021-06-30,daily,Elections,West Bengal Election,0.1
2021-06-30,daily,Health,coronavirus,9.10277777777777
2021-06-30,daily,World,Taliban,0.130555555555556
2021-06-30,daily,Governance,Air India Divestment,0.1
2021-06-30,daily,Sports,Neeraj Chopra,0.1
2021-06-30,daily,Entertainment,Raj Kundra,0.111428571428571
2021-06-30,daily,"Violence, war",Myanmar coup,0.1
2021-06-30,daily,Business,NFT,0.104096385542169
2021-06-30,daily,Politics,Farmers Protest,0.150862416230271
2021-06-30,daily,Entertainment,Miss Universe,0.130518182151097
2021-06-30,daily,Tragedy,Lakhimpur Kheri,0.104096385542169
2021-06-30,daily,Tragedy,Cyclone Tauktae,0.1
2021-06-30,daily,Tragedy,Cyclone Yaas,0.1
2021-06-30,daily,Tragedy,Cyclone Gulab,0.1
2021-06-30,daily,Tragedy,Cyclone Jawad,0.1
2021-06-30,daily,Politics,Pegasus,0.1
2021-06-30,daily,Entertainment,Aryan Khan,0.1
2021-06-30,daily,Elections,UP Election,0.191408742026532
2021-06-30,daily,Politics,Bulli Bai app,0.1
2021-06-30,daily,Tragedy,Vaishno Devi stampede,0.1
2021-06-30,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-06-30,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-06-30,daily,Tragedy,Uttarakhand flood,0.1
2021-06-30,daily,Elections,KMC Election 2021 Results,0.1
2021-06-30,daily,Politics,Panama Papers,0.1
2021-06-30,daily,Sports,Vijay Hazare Trophy,0.1
2021-06-30,daily,Sports,Novak Djokovic,0.20206571542204
2021-06-30,daily,World,Suez Canal Crisis,0.1
2021-06-30,daily,Business,cryptocurrency,0.849557786752968
2021-06-30,daily,"Festival, Days",Kumbh Mela,0.1
2021-06-30,daily,Sports,Tokyo Olympics,0.234139239512548
2021-06-30,daily,health,Delta variant,3.13843137254902
2021-06-30,daily,Business,Jack Dorsey quits,0.1
2021-06-30,daily,"Violence, war",Nagaland Killings,0.1
2021-06-30,daily,Sports,IPL Auction,0.1
2021-06-30,daily,Business,Pandora Papers,0.1
2021-06-30,daily,Sports,India vs South Africa,0.313038277511961
2021-06-30,daily,Sports,Eurocup,1.01167464114832
2021-06-30,daily,Health,COVID Vaccine,12.4
2021-06-30,daily,Business,Elon Musk,0.64
2021-06-30,daily,Entertainment,Vicky Kaushal,0.1
2021-06-30,daily,Sports,bajrang Punia,0.1
2021-06-30,daily,Sports,P V Sindhu,0.1
2021-06-30,daily,Sports,Sushil Kumar,0.176585744079549
2021-06-30,daily,Sports,Paralympics,0.1
2021-06-30,daily,Sports,IPL,2.85245571658615
2021-06-30,daily,Entertainment,Shershaah,0.1
2021-06-30,daily,Entertainment,Sooryavanshi,0.1
2021-06-30,daily,Entertainment,Drishyam 2,0.119420289855073
2021-06-30,daily,health,Bird Flu,0.1
2021-06-30,daily,Sports,Copa America,12.66
2021-06-30,daily,Sports,Wimbledon,3.36033613445378
2021-06-30,daily,Sports,English Premier League,0.1
2021-07-01,daily,Sports,T20 World Cup,1.00558936949436
2021-07-01,daily,Health,Omicron,0.1
2021-07-01,daily,Tragedy,Bipin Rawat Death,0.1
2021-07-01,daily,"Festival, Days",Independence Day,0.280756263659215
2021-07-01,daily,Business,Zomato IPO,0.1
2021-07-01,daily,Business,PayTM IPO,0.1
2021-07-01,daily,Business,nykaa IPO,0.1
2021-07-01,daily,Elections,West Bengal Election,0.1
2021-07-01,daily,Health,coronavirus,8.95833333333333
2021-07-01,daily,World,Taliban,0.128333333333333
2021-07-01,daily,Governance,Air India Divestment,0.1
2021-07-01,daily,Sports,Neeraj Chopra,0.1
2021-07-01,daily,Entertainment,Raj Kundra,0.111428571428571
2021-07-01,daily,"Violence, war",Myanmar coup,0.1
2021-07-01,daily,Business,NFT,0.104096385542169
2021-07-01,daily,Politics,Farmers Protest,0.152564543889845
2021-07-01,daily,Entertainment,Miss Universe,0.112220309810671
2021-07-01,daily,Tragedy,Lakhimpur Kheri,0.104929718875502
2021-07-01,daily,Tragedy,Cyclone Tauktae,0.1
2021-07-01,daily,Tragedy,Cyclone Yaas,0.1
2021-07-01,daily,Tragedy,Cyclone Gulab,0.1
2021-07-01,daily,Tragedy,Cyclone Jawad,0.1
2021-07-01,daily,Politics,Pegasus,0.1
2021-07-01,daily,Entertainment,Aryan Khan,0.1
2021-07-01,daily,Elections,UP Election,0.179493848409511
2021-07-01,daily,Politics,Bulli Bai app,0.1
2021-07-01,daily,Tragedy,Vaishno Devi stampede,0.1
2021-07-01,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-07-01,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-07-01,daily,Tragedy,Uttarakhand flood,0.1
2021-07-01,daily,Elections,KMC Election 2021 Results,0.1
2021-07-01,daily,Politics,Panama Papers,0.1
2021-07-01,daily,Sports,Vijay Hazare Trophy,0.1
2021-07-01,daily,Sports,Novak Djokovic,0.252241154018531
2021-07-01,daily,World,Suez Canal Crisis,0.1
2021-07-01,daily,Business,cryptocurrency,0.812741866354958
2021-07-01,daily,"Festival, Days",Kumbh Mela,0.1
2021-07-01,daily,Sports,Tokyo Olympics,0.279910383791155
2021-07-01,daily,health,Delta variant,2.35471044231646
2021-07-01,daily,Business,Jack Dorsey quits,0.1
2021-07-01,daily,"Violence, war",Nagaland Killings,0.1
2021-07-01,daily,Sports,IPL Auction,0.1
2021-07-01,daily,Business,Pandora Papers,0.1
2021-07-01,daily,Sports,India vs South Africa,0.235197368421052
2021-07-01,daily,Sports,Eurocup,0.97303827751196
2021-07-01,daily,Health,COVID Vaccine,11.575
2021-07-01,daily,Business,Elon Musk,0.72
2021-07-01,daily,Entertainment,Vicky Kaushal,0.1
2021-07-01,daily,Sports,bajrang Punia,0.1
2021-07-01,daily,Sports,P V Sindhu,0.1
2021-07-01,daily,Sports,Sushil Kumar,0.113607020675294
2021-07-01,daily,Sports,Paralympics,0.1
2021-07-01,daily,Sports,IPL,2.88659420289855
2021-07-01,daily,Entertainment,Shershaah,0.1
2021-07-01,daily,Entertainment,Sooryavanshi,0.1
2021-07-01,daily,Entertainment,Drishyam 2,0.119420289855073
2021-07-01,daily,health,Bird Flu,0.1
2021-07-01,daily,Sports,Copa America,12.66
2021-07-01,daily,Sports,Wimbledon,4.34033613445378
2021-07-01,daily,Sports,English Premier League,0.1
2021-07-02,daily,Sports,T20 World Cup,0.873790563015244
2021-07-02,daily,Health,Omicron,0.1
2021-07-02,daily,Tragedy,Bipin Rawat Death,0.1
2021-07-02,daily,"Festival, Days",Independence Day,0.331395649848474
2021-07-02,daily,Business,Zomato IPO,0.124444444444444
2021-07-02,daily,Business,PayTM IPO,0.1
2021-07-02,daily,Business,nykaa IPO,0.1
2021-07-02,daily,Elections,West Bengal Election,0.1
2021-07-02,daily,Health,coronavirus,8.6060606060606
2021-07-02,daily,World,Taliban,0.123333333333333
2021-07-02,daily,Governance,Air India Divestment,0.1
2021-07-02,daily,Sports,Neeraj Chopra,0.1
2021-07-02,daily,Entertainment,Raj Kundra,0.111428571428571
2021-07-02,daily,"Violence, war",Myanmar coup,0.1
2021-07-02,daily,Business,NFT,0.104096385542169
2021-07-02,daily,Politics,Farmers Protest,0.163648881239243
2021-07-02,daily,Entertainment,Miss Universe,0.105714285714286
2021-07-02,daily,Tragedy,Lakhimpur Kheri,0.105384264330047
2021-07-02,daily,Tragedy,Cyclone Tauktae,0.1
2021-07-02,daily,Tragedy,Cyclone Yaas,0.1
2021-07-02,daily,Tragedy,Cyclone Gulab,0.1
2021-07-02,daily,Tragedy,Cyclone Jawad,0.1
2021-07-02,daily,Politics,Pegasus,0.1
2021-07-02,daily,Entertainment,Aryan Khan,0.1
2021-07-02,daily,Elections,UP Election,0.173347523981364
2021-07-02,daily,Politics,Bulli Bai app,0.1
2021-07-02,daily,Tragedy,Vaishno Devi stampede,0.1
2021-07-02,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-07-02,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-07-02,daily,Tragedy,Uttarakhand flood,0.1
2021-07-02,daily,Elections,KMC Election 2021 Results,0.1
2021-07-02,daily,Politics,Panama Papers,0.1
2021-07-02,daily,Sports,Vijay Hazare Trophy,0.1
2021-07-02,daily,Sports,Novak Djokovic,0.323300422618783
2021-07-02,daily,World,Suez Canal Crisis,0.1
2021-07-02,daily,Business,cryptocurrency,0.746075199688292
2021-07-02,daily,"Festival, Days",Kumbh Mela,0.1
2021-07-02,daily,Sports,Tokyo Olympics,0.272000779271381
2021-07-02,daily,health,Delta variant,1.80379623697188
2021-07-02,daily,Business,Jack Dorsey quits,0.1
2021-07-02,daily,"Violence, war",Nagaland Killings,0.1
2021-07-02,daily,Sports,IPL Auction,0.1
2021-07-02,daily,Business,Pandora Papers,0.1
2021-07-02,daily,Sports,India vs South Africa,0.165460526315789
2021-07-02,daily,Sports,Eurocup,0.962117099924116
2021-07-02,daily,Health,COVID Vaccine,11.15
2021-07-02,daily,Business,Elon Musk,0.62
2021-07-02,daily,Entertainment,Vicky Kaushal,0.105
2021-07-02,daily,Sports,bajrang Punia,0.1
2021-07-02,daily,Sports,P V Sindhu,0.1
2021-07-02,daily,Sports,Sushil Kumar,0.104691358024691
2021-07-02,daily,Sports,Paralympics,0.1
2021-07-02,daily,Sports,IPL,2.85564182194617
2021-07-02,daily,Entertainment,Shershaah,0.1
2021-07-02,daily,Entertainment,Sooryavanshi,0.1
2021-07-02,daily,Entertainment,Drishyam 2,0.106086956521739
2021-07-02,daily,health,Bird Flu,0.1
2021-07-02,daily,Sports,Copa America,12.32
2021-07-02,daily,Sports,Wimbledon,5.40700280112045
2021-07-02,daily,Sports,English Premier League,0.1
2021-07-03,daily,Sports,T20 World Cup,0.804844968407637
2021-07-03,daily,Health,Omicron,0.1
2021-07-03,daily,Tragedy,Bipin Rawat Death,0.1
2021-07-03,daily,"Festival, Days",Independence Day,0.370971961836918
2021-07-03,daily,Business,Zomato IPO,0.148888888888889
2021-07-03,daily,Business,PayTM IPO,0.1
2021-07-03,daily,Business,nykaa IPO,0.1
2021-07-03,daily,Elections,West Bengal Election,0.1
2021-07-03,daily,Health,coronavirus,8.6510606060606
2021-07-03,daily,World,Taliban,0.118333333333333
2021-07-03,daily,Governance,Air India Divestment,0.1
2021-07-03,daily,Sports,Neeraj Chopra,0.1
2021-07-03,daily,Entertainment,Raj Kundra,0.111428571428571
2021-07-03,daily,"Violence, war",Myanmar coup,0.1
2021-07-03,daily,Business,NFT,0.104096385542169
2021-07-03,daily,Politics,Farmers Protest,0.163648881239243
2021-07-03,daily,Entertainment,Miss Universe,0.120282186948854
2021-07-03,daily,Tragedy,Lakhimpur Kheri,0.112544758157208
2021-07-03,daily,Tragedy,Cyclone Tauktae,0.1
2021-07-03,daily,Tragedy,Cyclone Yaas,0.1
2021-07-03,daily,Tragedy,Cyclone Gulab,0.1
2021-07-03,daily,Tragedy,Cyclone Jawad,0.1
2021-07-03,daily,Politics,Pegasus,0.106086956521739
2021-07-03,daily,Entertainment,Aryan Khan,0.1
2021-07-03,daily,Elections,UP Election,0.433995672129512
2021-07-03,daily,Politics,Bulli Bai app,0.1
2021-07-03,daily,Tragedy,Vaishno Devi stampede,0.1
2021-07-03,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-07-03,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-07-03,daily,Tragedy,Uttarakhand flood,0.1
2021-07-03,daily,Elections,KMC Election 2021 Results,0.1
2021-07-03,daily,Politics,Panama Papers,0.1
2021-07-03,daily,Sports,Vijay Hazare Trophy,0.1
2021-07-03,daily,Sports,Novak Djokovic,0.318286298324998
2021-07-03,daily,World,Suez Canal Crisis,0.1
2021-07-03,daily,Business,cryptocurrency,0.686305084745763
2021-07-03,daily,"Festival, Days",Kumbh Mela,0.1
2021-07-03,daily,Sports,Tokyo Olympics,0.29728813559322
2021-07-03,daily,health,Delta variant,1.46326440780185
2021-07-03,daily,Business,Jack Dorsey quits,0.1
2021-07-03,daily,"Violence, war",Nagaland Killings,0.1
2021-07-03,daily,Sports,IPL Auction,0.1
2021-07-03,daily,Business,Pandora Papers,0.1
2021-07-03,daily,Sports,India vs South Africa,0.209775016244314
2021-07-03,daily,Sports,Eurocup,0.999836398169731
2021-07-03,daily,Health,COVID Vaccine,11.2357142857143
2021-07-03,daily,Business,Elon Musk,0.534285714285714
2021-07-03,daily,Entertainment,Vicky Kaushal,0.113571428571429
2021-07-03,daily,Sports,bajrang Punia,0.1
2021-07-03,daily,Sports,P V Sindhu,0.1
2021-07-03,daily,Sports,Sushil Kumar,0.1
2021-07-03,daily,Sports,Paralympics,0.1
2021-07-03,daily,Sports,IPL,2.78149994551596
2021-07-03,daily,Entertainment,Shershaah,0.1
2021-07-03,daily,Entertainment,Sooryavanshi,0.1
2021-07-03,daily,Entertainment,Drishyam 2,0.1
2021-07-03,daily,health,Bird Flu,0.1
2021-07-03,daily,Sports,Copa America,14.4
2021-07-03,daily,Sports,Wimbledon,6.25170868347339
2021-07-03,daily,Sports,English Premier League,0.1
2021-07-04,daily,Sports,T20 World Cup,0.722075242159649
2021-07-04,daily,Health,Omicron,0.1
2021-07-04,daily,Tragedy,Bipin Rawat Death,0.1
2021-07-04,daily,"Festival, Days",Independence Day,0.562920432046259
2021-07-04,daily,Business,Zomato IPO,0.153888888888889
2021-07-04,daily,Business,PayTM IPO,0.1
2021-07-04,daily,Business,nykaa IPO,0.1
2021-07-04,daily,Elections,West Bengal Election,0.105
2021-07-04,daily,Health,coronavirus,9.24828282828282
2021-07-04,daily,World,Taliban,0.137777777777778
2021-07-04,daily,Governance,Air India Divestment,0.1
2021-07-04,daily,Sports,Neeraj Chopra,0.1
2021-07-04,daily,Entertainment,Raj Kundra,0.111428571428571
2021-07-04,daily,"Violence, war",Myanmar coup,0.1
2021-07-04,daily,Business,NFT,0.13
2021-07-04,daily,Politics,Farmers Protest,0.187142857142857
2021-07-04,daily,Entertainment,Miss Universe,0.122504409171076
2021-07-04,daily,Tragedy,Lakhimpur Kheri,0.127337261503928
2021-07-04,daily,Tragedy,Cyclone Tauktae,0.1
2021-07-04,daily,Tragedy,Cyclone Yaas,0.1
2021-07-04,daily,Tragedy,Cyclone Gulab,0.1
2021-07-04,daily,Tragedy,Cyclone Jawad,0.1
2021-07-04,daily,Politics,Pegasus,0.106086956521739
2021-07-04,daily,Entertainment,Aryan Khan,0.1
2021-07-04,daily,Elections,UP Election,0.586061076604555
2021-07-04,daily,Politics,Bulli Bai app,0.1
2021-07-04,daily,Tragedy,Vaishno Devi stampede,0.1
2021-07-04,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-07-04,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-07-04,daily,Tragedy,Uttarakhand flood,0.1
2021-07-04,daily,Elections,KMC Election 2021 Results,0.1
2021-07-04,daily,Politics,Panama Papers,0.1
2021-07-04,daily,Sports,Vijay Hazare Trophy,0.1
2021-07-04,daily,Sports,Novak Djokovic,0.36019106022976
2021-07-04,daily,World,Suez Canal Crisis,0.1
2021-07-04,daily,Business,cryptocurrency,0.888
2021-07-04,daily,"Festival, Days",Kumbh Mela,0.1
2021-07-04,daily,Sports,Tokyo Olympics,0.36
2021-07-04,daily,health,Delta variant,1.39798663002407
2021-07-04,daily,Business,Jack Dorsey quits,0.1
2021-07-04,daily,"Violence, war",Nagaland Killings,0.1
2021-07-04,daily,Sports,IPL Auction,0.1
2021-07-04,daily,Business,Pandora Papers,0.1
2021-07-04,daily,Sports,India vs South Africa,0.267669753086419
2021-07-04,daily,Sports,Eurocup,0.964638262971597
2021-07-04,daily,Health,COVID Vaccine,11.4357142857143
2021-07-04,daily,Business,Elon Musk,0.434285714285714
2021-07-04,daily,Entertainment,Vicky Kaushal,0.160238095238095
2021-07-04,daily,Sports,bajrang Punia,0.1
2021-07-04,daily,Sports,P V Sindhu,0.1
2021-07-04,daily,Sports,Sushil Kumar,0.111818181818182
2021-07-04,daily,Sports,Paralympics,0.1
2021-07-04,daily,Sports,IPL,2.85159798473165
2021-07-04,daily,Entertainment,Shershaah,0.1
2021-07-04,daily,Entertainment,Sooryavanshi,0.1
2021-07-04,daily,Entertainment,Drishyam 2,0.1
2021-07-04,daily,health,Bird Flu,0.1
2021-07-04,daily,Sports,Copa America,22.6
2021-07-04,daily,Sports,Wimbledon,5.99523809523809
2021-07-04,daily,Sports,English Premier League,0.1
2021-07-05,daily,Sports,T20 World Cup,0.612223025410881
2021-07-05,daily,Health,Omicron,0.1
2021-07-05,daily,Tragedy,Bipin Rawat Death,0.1
2021-07-05,daily,"Festival, Days",Independence Day,0.76883176209552
2021-07-05,daily,Business,Zomato IPO,0.208888888888889
2021-07-05,daily,Business,PayTM IPO,0.1
2021-07-05,daily,Business,nykaa IPO,0.1
2021-07-05,daily,Elections,West Bengal Election,0.105
2021-07-05,daily,Health,coronavirus,9.15939393939394
2021-07-05,daily,World,Taliban,0.148888888888889
2021-07-05,daily,Governance,Air India Divestment,0.1
2021-07-05,daily,Sports,Neeraj Chopra,0.1
2021-07-05,daily,Entertainment,Raj Kundra,0.1
2021-07-05,daily,"Violence, war",Myanmar coup,0.1
2021-07-05,daily,Business,NFT,0.16
2021-07-05,daily,Politics,Farmers Protest,0.17
2021-07-05,daily,Entertainment,Miss Universe,0.129222555889223
2021-07-05,daily,Tragedy,Lakhimpur Kheri,0.127337261503928
2021-07-05,daily,Tragedy,Cyclone Tauktae,0.1
2021-07-05,daily,Tragedy,Cyclone Yaas,0.1
2021-07-05,daily,Tragedy,Cyclone Gulab,0.1
2021-07-05,daily,Tragedy,Cyclone Jawad,0.1
2021-07-05,daily,Politics,Pegasus,0.106086956521739
2021-07-05,daily,Entertainment,Aryan Khan,0.1
2021-07-05,daily,Elections,UP Election,0.62586403226958
2021-07-05,daily,Politics,Bulli Bai app,0.1
2021-07-05,daily,Tragedy,Vaishno Devi stampede,0.1
2021-07-05,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-07-05,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-07-05,daily,Tragedy,Uttarakhand flood,0.1
2021-07-05,daily,Elections,KMC Election 2021 Results,0.1
2021-07-05,daily,Politics,Panama Papers,0.1
2021-07-05,daily,Sports,Vijay Hazare Trophy,0.1
2021-07-05,daily,Sports,Novak Djokovic,0.38175968768074
2021-07-05,daily,World,Suez Canal Crisis,0.1
2021-07-05,daily,Business,cryptocurrency,0.9
2021-07-05,daily,"Festival, Days",Kumbh Mela,0.1
2021-07-05,daily,Sports,Tokyo Olympics,0.4
2021-07-05,daily,health,Delta variant,1.27131996335741
2021-07-05,daily,Business,Jack Dorsey quits,0.1
2021-07-05,daily,"Violence, war",Nagaland Killings,0.1
2021-07-05,daily,Sports,IPL Auction,0.120540540540541
2021-07-05,daily,Business,Pandora Papers,0.1
2021-07-05,daily,Sports,India vs South Africa,0.262669753086419
2021-07-05,daily,Sports,Eurocup,0.898077176998746
2021-07-05,daily,Health,COVID Vaccine,11.7357142857143
2021-07-05,daily,Business,Elon Musk,0.547619047619048
2021-07-05,daily,Entertainment,Vicky Kaushal,0.206904761904762
2021-07-05,daily,Sports,bajrang Punia,0.1
2021-07-05,daily,Sports,P V Sindhu,0.1
2021-07-05,daily,Sports,Sushil Kumar,0.131818181818182
2021-07-05,daily,Sports,Paralympics,0.1
2021-07-05,daily,Sports,IPL,2.96042151414341
2021-07-05,daily,Entertainment,Shershaah,0.1
2021-07-05,daily,Entertainment,Sooryavanshi,0.1
2021-07-05,daily,Entertainment,Drishyam 2,0.103529411764706
2021-07-05,daily,health,Bird Flu,0.1
2021-07-05,daily,Sports,Copa America,25.1
2021-07-05,daily,Sports,Wimbledon,6.72666666666667
2021-07-05,daily,Sports,English Premier League,0.1
2021-07-06,daily,Sports,T20 World Cup,0.550223025410881
2021-07-06,daily,Health,Omicron,0.1
2021-07-06,daily,Tragedy,Bipin Rawat Death,0.1
2021-07-06,daily,"Festival, Days",Independence Day,0.805498428762187
2021-07-06,daily,Business,Zomato IPO,0.303174603174603
2021-07-06,daily,Business,PayTM IPO,0.108571428571429
2021-07-06,daily,Business,nykaa IPO,0.1
2021-07-06,daily,Elections,West Bengal Election,0.113571428571429
2021-07-06,daily,Health,coronavirus,9.74272727272727
2021-07-06,daily,World,Taliban,0.178888888888889
2021-07-06,daily,Governance,Air India Divestment,0.1
2021-07-06,daily,Sports,Neeraj Chopra,0.1
2021-07-06,daily,Entertainment,Raj Kundra,0.1
2021-07-06,daily,"Violence, war",Myanmar coup,0.1
2021-07-06,daily,Business,NFT,0.16
2021-07-06,daily,Politics,Farmers Protest,0.18
2021-07-06,daily,Entertainment,Miss Universe,0.130118078277282
