date,T20 World Cup,Omicron,Bipin Rawat Death,Independence Day,Zomato IPO,PayTM IPO,nykaa IPO,West Bengal Election,coronavirus,Taliban,Air India Divestment,Neeraj Chopra,Raj Kundra,Myanmar coup,NFT,Farmers Protest,Miss Universe,Lakhimpur Kheri,Cyclone Tauktae,Cyclone Yaas,Cyclone Gulab,Cyclone Jawad,Pegasus,Aryan Khan,UP Election,Bulli Bai app,Vaishno Devi stampede,Ayodhya Deepotsav,Assam Mizoram Border Dispute,Uttarakhand flood,KMC Election 2021 Results,Panama Papers,Vijay Hazare Trophy,Novak Djokovic,cryptocurrency,Kumbh Mela,Tokyo Olympics,Delta variant,Jack Dorsey quits,Nagaland Killings,IPL Auction,Pandora Papers,India vs South Africa,Eurocup,COVID Vaccine,Elon Musk,Vicky Kaushal,bajrang Punia,P V Sindhu,Sushil Kumar,Paralympics,IPL,Shershaah,Sooryavanshi,Drishyam 2,Bird Flu,Copa America,Wimbledon,English Premier League
2021-07-26,0.749581131003127,0.1,0.1,0.89558900661714,4.39428571428571,0.175476190476191,0.1,0.108571428571429,9.63823953823953,0.363744588744589,0.1,0.163672438672439,7.92999999999999,0.1,0.166666666666667,0.18,0.125862785862786,0.139121621621622,0.1,0.1,0.1,0.1,1.84014221073044,0.102222222222222,0.178916047676307,0.1,0.1,0.1,0.113333333333333,0.1,0.1,0.1,0.1,0.27784406369312,0.833333333333333,0.1,25.8333333333333,0.319969725757148,0.1,0.1,0.1,0.1,0.311678794178793,0.1,15.9240476190476,0.739285714285714,0.25547619047619,0.181299669575532,0.157856477166822,0.226478603450117,0.1,4.11010101010101,0.193333333333333,0.116363636363636,0.12969696969697,0.1,0.28,0.206666666666667,0.1
2021-07-27,0.759925958589334,0.1,0.1,0.910859942577731,2.11928571428571,0.175476190476191,0.1,0.108571428571429,9.25601731601731,0.337077922077922,0.1,0.181450216450216,6.52999999999999,0.1,0.166666666666666,0.15,0.121538461538461,0.1375,0.1,0.1,0.1,0.1,1.53364870423694,0.102222222222222,0.161627912083086,0.1,0.1,0.1,0.155670995670996,0.1,0.1,0.1,0.1,0.285353945116045,0.833333333333333,0.1,30.3333333333333,0.306558520911809,0.1,0.1,0.1,0.1,0.245192307692307,0.1,16.0954761904762,0.710714285714286,0.226904761904762,0.211299669575532,0.187856477166822,0.242239473015335,0.1,4.23232323232323,0.251111111111111,0.116363636363636,0.118585858585859,0.1,0.28,0.206666666666667,0.1
2021-07-28,0.74539964279986,0.1,0.1,0.921807310998784,0.895909090909091,0.138333333333333,0.1,0.1,8.68935064935064,0.312077922077922,0.1,0.18978354978355,5.46333333333333,0.1,0.166666666666666,0.12,0.12,0.1375,0.1,0.1,0.1,0.1,1.20507727566551,0.1,0.159817957331955,0.1,0.1,0.1,0.155670995670996,0.1,0.1,0.1,0.1,0.283267895572368,0.8,0.1,31.1666666666667,0.285830121066788,0.1,0.1,0.1,0.1,0.197499999999999,0.1,15.2843650793651,0.699603174603175,0.215793650793651,0.214250489247663,0.223594182084855,0.242239473015335,0.1,4.02072902942468,0.25719806763285,0.116363636363636,0.118585858585859,0.1,0.28,0.176666666666666,0.1
2021-07-29,0.713982018278787,0.1,0.1,0.98655826885319,0.765909090909091,0.123333333333333,0.1,0.105,7.90046176046176,0.278744588744589,0.1,0.200894660894661,4.04666666666667,0.1,0.12,0.12,0.12,0.12,0.1,0.1,0.1,0.1,0.986029656617891,0.1,0.146347841364069,0.1,0.1,0.1,0.155670995670996,0.1,0.1,0.1,0.1,0.260569482873955,0.8,0.1,29.3666666666667,0.291302077291138,0.1,0.1,0.1,0.1,0.129999999999999,0.1,13.3129365079365,0.613888888888889,0.144365079365079,0.171371928528023,0.313399279536129,0.203708738382651,0.1,3.99951690821256,0.259420289855073,0.1,0.102222222222222,0.1,0.28,0.13,0.1
2021-07-30,0.542387815380236,0.1,0.1,1.12800754421551,0.765909090909091,0.14,0.1,0.105,7.13474747474748,0.233030303030303,0.1,0.252323232323232,3.16333333333333,0.1,0.15,0.15,0.1,0.117974683544304,0.1,0.1,0.1,0.1,0.8999333999334,0.1,0.119539330725771,0.1,0.1,0.1,0.155670995670996,0.1,0.1,0.1,0.1,0.331018655450788,0.733333333333333,0.1,24.9666666666667,0.304395452356344,0.1,0.1,0.1,0.1,0.099999999999999,0.1,12.6329365079365,0.499603174603174,0.132936507936508,0.185271542427637,0.565577988857695,0.171496934742276,0.1,3.03410337437797,0.233856380080636,0.111578947368421,0.102222222222222,0.1,0.1,0.12,0.1
2021-07-31,0.507093697733177,0.1,0.1,1.24565460303904,0.610353535353535,0.142222222222222,0.1,0.105,7.2620202020202,0.251212121212121,0.1,0.270505050505051,2.84333333333333,0.1,0.13,0.15,0.1,0.124940975679135,0.1,0.1,0.1,0.1,0.865471861471861,0.1,0.119539330725771,0.1,0.1,0.1,0.142337662337662,0.1,0.1,0.1,0.1,0.380075259224373,0.733333333333333,0.1,26.5666666666667,0.320105328899554,0.1,0.1,0.1,0.1,0.138426966292134,0.1,12.5579365079365,0.449603174603175,0.132936507936508,0.243453360609455,0.909214352494059,0.140587843833185,0.1,2.62457956485416,0.17766590389016,0.111578947368421,0.102222222222222,0.1,0.1,0.133333333333333,0.1
2021-08-01,0.41674887014697,0.1,0.1,1.27324080993559,0.43989898989899,0.138434343434343,0.1,0.105,8.4220202020202,0.231212121212121,0.1,0.430505050505051,2.39333333333333,0.1,0.13,0.15,0.1,0.124940975679135,0.1,0.1,0.1,0.1,0.762441558441559,0.1,0.138933270119711,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.418019923255993,0.733333333333333,0.1,28.2666666666667,0.37689057264132,0.1,0.1,0.1,0.1,0.138426966292134,0.1,12.5674603174603,0.497222222222222,0.137698412698413,0.393453360609455,1.39254768582739,0.236421177166519,0.1,2.54013512040972,0.119888126112382,0.111578947368421,0.1,0.1,0.12,0.140606060606061,0.1
2021-08-02,0.347275185936444,0.1,0.1,1.29429344151454,0.457098007098007,0.138434343434343,0.1,0.105,9.78868686868687,0.201212121212121,0.1,0.597171717171717,2.18142857142857,0.1,0.131428571428571,0.158571428571429,0.107027027027027,0.131968002706162,0.1,0.1,0.1,0.1,0.669391365391366,0.1,0.13761656880301,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.417195369889067,0.766666666666667,0.1,31.7333333333333,0.417097071274785,0.1,0.1,0.1,0.1,0.138426966292134,0.1,13.2309523809524,0.522619047619048,0.144047619047619,0.503835874270657,1.47014331424269,0.283087843833185,0.1,2.56385053542948,0.113801169590643,0.111578947368421,0.1,0.1,0.14,0.140606060606061,0.1
2021-08-03,0.243137254901961,0.1,0.1,1.21843137254902,0.391048624381958,0.140594837261504,0.1,0.1,9.21090909090909,0.234545454545454,0.1,0.652727272727273,1.77733021077283,0.1,0.131428571428571,0.17135831381733,0.107027027027027,0.131968002706162,0.1,0.1,0.1,0.1,0.550167379500713,0.1,0.125940485940486,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.352750925444623,0.666666666666667,0.1,29.8333333333333,0.440335996474494,0.1,0.1,0.1,0.1,0.138426966292134,0.1,13.1452380952381,0.465476190476191,0.144047619047619,0.544415584415584,1.41941867656153,0.319319727891156,0.1,2.43051720209615,0.141578947368421,0.111578947368421,0.1,0.1,0.153333333333333,0.145297418630752,0.1
2021-08-04,0.156470588235294,0.1,0.1,1.11176470588235,0.399523200653144,0.110933820312351,0.103728813559322,0.1,9.89090909090909,0.214545454545455,0.1,2.17272727272727,1.57621909966172,0.1,0.101428571428571,0.156913869372886,0.107366010077874,0.113993319161858,0.1,0.1,0.1,0.1,0.465575699993779,0.1,0.129669299499808,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.271755613508092,0.733333333333333,0.1,38.8333333333333,0.435466099124291,0.1,0.1,0.1,0.1,0.138426966292134,0.1,14.0252380952381,0.499761904761905,0.13547619047619,1.38727272727273,1.1969696969697,0.486666666666666,0.1,2.67847041847042,0.154444444444444,0.102222222222222,0.1,0.1,0.183333333333333,0.125297418630752,0.1
2021-08-05,0.1,0.1,0.1,1,0.429437730567674,0.108711598090129,0.11193394176445,0.1,10.6,0.18,0.1,3.1,1.38571062508545,0.1,0.101767554479419,0.136913869372886,0.107366010077874,0.107027027027027,0.1,0.1,0.1,0.1,0.510293648711728,0.1,0.140438530269039,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.189868821055262,0.7,0.1,41.2,0.468094304252496,0.1,0.1,0.1,0.1,0.099999999999999,0.1,14.5752380952381,0.510476190476191,0.139047619047619,2.16666666666667,0.900000000000001,0.6,0.1,2.74989898989899,0.184444444444444,0.102222222222222,0.1,0.1,0.203333333333333,0.111964085297419,0.1
2021-08-06,0.1,0.1,0.1,1,0.434632535762479,0.107499476878008,0.11193394176445,0.1,10.2,0.18,0.1,4.3,1.09757503186511,0.1,0.105496368038741,0.140642682932208,0.115937438649303,0.113001053001053,0.1,0.1,0.1,0.1,0.465272003690083,0.1,0.127018616849125,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.140518171704612,0.6,0.1,40.1,0.403592139750332,0.1,0.1,0.1,0.1,0.099999999999999,0.1,14.3085714285714,0.462857142857143,0.134285714285714,4.90000000000001,0.386666666666667,0.6,0.1,2.68989898989899,0.231111111111111,0.102222222222222,0.1,0.1,0.183333333333333,0.104691358024691,0.1
2021-08-07,0.1,0.1,0.1,1.2,0.354372528920194,0.107499476878008,0.11193394176445,0.1,10,0.18,0.1,24.1,0.952813127103206,0.1,0.114067796610169,0.148737921027446,0.109163576179238,0.105974025974026,0.1,0.1,0.1,0.1,0.450184764552211,0.1,0.128010748221004,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.117274928461369,0.6,0.1,43.1,0.372459741529326,0.1,0.1,0.1,0.1,0.099999999999999,0.1,14.4228571428571,0.434285714285715,0.134285714285714,6.90000000000001,0.32,0.666666666666667,0.146666666666667,2.69444444444444,0.261111111111111,0.102222222222222,0.1,0.1,0.183333333333333,0.110007813720894,0.1
2021-08-08,0.1,0.1,0.1,1.4,0.301850483064815,0.100338983050847,0.11193394176445,0.1,11.4,0.1,0.1,31.4,0.929552997192906,0.1,0.128030060761113,0.165007639555129,0.109163576179238,0.105974025974026,0.1,0.1,0.1,0.1,0.448456369490483,0.1,0.162931383141638,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.125846357032798,0.7,0.1,43.2,0.37006115246407,0.1,0.1,0.1,0.1,0.099999999999999,0.1,14.5133333333333,0.477142857142857,0.172380952380952,7.16666666666668,0.32,0.733333333333333,0.26,2.81262626262626,0.283838383838384,0.102222222222222,0.1,0.1,0.19,0.116745027124774,0.102857142857143
2021-08-09,0.1,0.1,0.1,1.6,0.235351215435603,0.1,0.108205128205128,0.1,10.3,0.18,0.1,31.3,0.815090337812215,0.1,0.137538257482424,0.165517657770065,0.108824593128391,0.127949334616001,0.1,0.1,0.1,0.1,0.402296084912119,0.1,0.168832199211946,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.111948051948052,0.6,0.1,29.9,0.402578415489808,0.1,0.1,0.1,0.1,0.099999999999999,0.1,13.8047619047619,0.442857142857143,0.180952380952381,6.53333333333335,0.24,0.6,0.373333333333333,2.53484848484849,0.306060606060606,0.1,0.1,0.1,0.16,0.116745027124774,0.102857142857143
2021-08-10,0.1,0.1,0.1,2,0.266120446204834,0.1,0.1,0.1,10.3,0.36,0.1,32.3,0.784581863235944,0.1,0.137538257482424,0.165517657770065,0.108824593128391,0.131026257692924,0.1,0.1,0.1,0.1,0.371526854142888,0.1,0.158062968442715,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.111948051948052,0.6,0.1,22.3,0.371809184720577,0.1,0.1,0.1,0.1,0.099999999999999,0.1,13.0619047619048,0.442857142857143,0.180952380952381,5.80000000000001,0.24,0.533333333333333,0.486666666666667,2.63484848484849,0.339393939393939,0.1,0.1,0.1,0.16,0.116745027124774,0.102857142857143
2021-08-11,0.1,0.1,0.1,2.6,0.252891814371551,0.1,0.1,0.1,9.3,0.44,0.1,31.6,0.777332841071668,0.1,0.138424828538487,0.18794269036459,0.105834559905799,0.125052231718898,0.1,0.1,0.1,0.1,0.348331444900967,0.1,0.176274988980317,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.108571428571429,0.7,0.1,16.8,0.393041440836554,0.1,0.1,0.1,0.1,0.099999999999999,0.1,12.6369047619048,0.482142857142858,0.177380952380952,3.00000000000001,0.24,0.466666666666666,0.6,2.61177156177156,0.657342657342657,0.1,0.1,0.1,0.173333333333333,0.116745027124774,0.102857142857143
2021-08-12,0.1,0.1,0.1,3.4,0.259043713105729,0.1,0.1,0.1,8,0.62,0.1,12.1,0.729613542826054,0.1,0.128424828538487,0.174960234224239,0.105581395348837,0.125052231718898,0.1,0.1,0.1,0.1,0.347040305660461,0.1,0.188958533284115,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.108571428571429,0.8,0.1,7.1,0.384281947165668,0.1,0.1,0.1,0.1,0.099999999999999,0.1,11.5035714285714,0.48531746031746,0.171031746031746,0.916666666666667,0.193333333333333,0.353333333333333,0.583333333333334,2.52843822843823,1.78067599067599,0.1,0.1,0.1,0.153333333333333,0.111428571428571,0.102857142857143
2021-08-13,0.1,0.1,0.1,4.8,0.252615141677157,0.1,0.1,0.1,7.8,1.4,0.1,5.3,0.583335669755728,0.1,0.114462564387543,0.154994539541563,0.113359173126615,0.135607787274454,0.1,0.1,0.1,0.1,0.339818083438238,0.1,0.173482342807924,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,3,0.387297820181541,0.1,0.1,0.1,0.1,0.099999999999999,0.1,10.7559523809524,0.471031746031746,0.132936507936508,0.649999999999999,0.146666666666667,0.24,0.516666666666667,2.51025641025641,3.0897668997669,0.1,0.1,0.1,0.133333333333333,0.1,0.132777777777778
2021-08-14,0.1,0.1,0.1,12.4,0.230639833035182,0.1,0.1,0.1,8.7,2.3,0.1,4.2,0.534623725961817,0.1,0.109954367666232,0.1475003943425,0.117683497450939,0.113632478632479,0.1,0.1,0.1,0.1,0.330275207228696,0.1,0.163852713178295,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,2,0.413323846207567,0.1,0.1,0.1,0.1,0.099999999999999,0.1,10.2416666666667,0.442460317460318,0.161507936507936,0.45,0.146666666666667,0.193333333333333,0.45,2.67692307692308,4.29582750582751,0.1,0.1,0.1,0.133333333333333,0.101621621621622,0.218183183183183
2021-08-15,0.1,0.1,0.1,31.8,0.174786990225817,0.1,0.1,0.1,8.5,6.5,0.1,2.8,0.487948367422052,0.1,0.143461538461538,0.1775003943425,0.117683497450939,0.113743961352657,0.1,0.1,0.1,0.1,0.270297503772731,0.1,0.181533872598584,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,1.5,0.41722574141381,0.1,0.1,0.1,0.1,0.099999999999999,0.1,10.1178571428571,0.456746031746032,0.199603174603175,0.383333333333333,0.1,0.146666666666666,0.336666666666666,2.70722610722611,6.03067599067599,0.116363636363636,0.1,0.1,0.113333333333333,0.101911476694085,0.325719415067241
2021-08-16,0.1,0.1,0.1,31.6,0.151531176272329,0.1,0.1,0.1,8.3,10.6,0.1,2.3,0.453029952503637,0.1,0.138846153846154,0.151346548188653,0.115357916055591,0.116999775306145,0.1,0.1,0.1,0.1,0.270297503772731,0.1,0.157347826086956,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,1.2,0.403272253041717,0.1,0.1,0.1,0.1,0.099999999999999,0.1,9.91785714285714,0.431746031746032,0.199603174603175,0.27,0.1,0.1,0.27,2.76876456876457,6.66144522144522,0.116363636363636,0.1,0.1,0.113333333333333,0.101911476694085,0.325719415067241
2021-08-17,0.28,0.1,0.1,30.8,0.147763734411864,0.1,0.1,0.1,8.2,13.8,0.1,2,0.445294705294705,0.1,0.152179487179487,0.147662337662338,0.118613730009079,0.116999775306145,0.1,0.1,0.1,0.1,0.294344015400638,0.1,0.139347826086956,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.100930232558139,0.9,0.1,1.1,0.416388532111485,0.1,0.1,0.1,0.1,0.099999999999999,0.1,10.0511904761905,0.367857142857143,0.202380952380952,0.24,0.1,0.1,0.286666666666666,2.85594405594406,6.61118881118881,0.116363636363636,0.1,0.1,0.113333333333333,0.105167290647574,0.325719415067241
2021-08-18,0.46,0.1,0.1,29.2,0.155730767378897,0.1,0.1,0.1,7,15.1,0.1,1.6,0.473278895018026,0.1,0.152179487179487,0.138861283643892,0.110835952231301,0.10644421975059,0.1,0.1,0.1,0.1,0.296511292567915,0.1,0.11768115942029,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.100930232558139,0.9,0.1,1,0.357108922831875,0.1,0.1,0.1,0.1,0.099999999999999,0.1,9.81547619047619,0.357142857142857,0.773809523809524,0.223333333333333,0.1,0.1,0.27,2.75594405594406,6.35794205794206,0.116363636363636,0.1,0.1,0.113333333333333,0.105167290647574,0.292941637289463
2021-08-19,0.64,0.1,0.1,21.4,0.155730767378897,0.1,0.1,0.1,6,15.5,0.1,1.4,0.505372828481822,0.1,0.151837021426063,0.132207663291642,0.109428294573643,0.10644421975059,0.1,0.1,0.1,0.1,0.303662193468816,0.1,0.11768115942029,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.100930232558139,0.9,0.1,0.9,0.273212526435479,0.1,0.1,0.1,0.1,0.099999999999999,0.1,9.20277777777778,0.388888888888889,1.09444444444444,0.176666666666666,0.1,0.1,0.253333333333333,2.70261072261072,6.32521478521479,0.116363636363636,0.1,0.1,0.121904761904762,0.103545669025952,0.210452898550724
2021-08-20,0.64,0.1,0.1,1.6,0.151909950514602,0.1,0.1,0.1,6,13.5,0.1,1.4,0.54106513617413,0.1,0.137990867579909,0.134207663291642,0.110640415785765,0.103255813953488,0.1,0.1,0.1,0.1,0.269933603218487,0.1,0.101212121212121,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.100930232558139,0.9,0.1,0.9,0.264648626567231,0.1,0.1,0.1,0.1,0.099999999999999,0.1,9.6361111111111,0.422222222222222,1.32777777777778,0.13,0.1,0.1,0.3,3.03897435897436,6.30703296703297,0.1,0.1,0.1,0.121904761904762,0.110528541226216,0.104128787878788
2021-08-21,0.64,0.1,0.1,1.2,0.148654136561113,0.1,0.1,0.1,7,10.9,0.1,1.4,0.569728822214865,0.1,0.137990867579909,0.166666679685084,0.122384601832276,0.1,0.1,0.1,0.1,0.1,0.27231732414872,0.1,0.113712121212121,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.100930232558139,0.9,0.1,0.8,0.258311417264906,0.1,0.1,0.1,0.1,0.099999999999999,0.1,9.60396825396825,0.436507936507936,1.50277777777778,0.13,0.1,0.1,0.3,3.30051282051282,6.60831501831502,0.1,0.1,0.1,0.108571428571429,0.110528541226216,0.171628787878788
2021-08-22,0.46,0.1,0.1,0.82,0.138421578421578,0.1,0.1,0.1,8.2,9.1,0.1,1.4,0.558861528588951,0.1,0.132243741143127,0.184597714167843,0.119128787878788,0.103684210526316,0.1,0.1,0.1,0.1,0.212586601994497,0.1,0.130554226475279,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.124736842105263,1,0.1,0.7,0.243195138195138,0.1,0.1,0.1,0.1,0.099999999999999,0.1,9.48968253968253,0.468650793650794,1.56349206349206,0.13,0.1,0.1,0.3,3.61333333333333,6.76857142857143,0.113333333333333,0.1,0.1,0.128571428571429,0.107272727272727,0.293734051036682
2021-08-23,0.28,0.1,0.1,0.64,0.145454545454545,0.1,0.1,0.1,8.2,7.6,0.1,1.3,0.533925467207876,0.1,0.138714329378421,0.184307859095379,0.119128787878788,0.103684210526316,0.1,0.1,0.1,0.1,0.199863769271664,0.1,0.14166533758639,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.124736842105263,1,0.1,0.8,0.239141414141414,0.1,0.1,0.1,0.1,0.099999999999999,0.1,9.68968253968253,0.443650793650794,1.06349206349206,0.1,0.1,0.1,0.45,3.67047619047619,6.39714285714286,0.113333333333333,0.1,0.1,0.128571428571429,0.107272727272727,0.304845162147794
2021-08-24,0.1,0.1,0.1,0.46,0.145454545454545,0.1,0.1,0.1,9.4,7.2,0.1,1.3,0.487228359140905,0.1,0.176279017354068,0.189056717542868,0.116212121212121,0.127017543859649,0.1,0.113333333333333,0.1,0.1,0.203613769271664,0.1,0.14166533758639,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.124736842105263,1.2,0.1,0.8,0.296641414141414,0.1,0.1,0.1,0.1,0.099999999999999,0.1,11.0052380952381,0.434761904761905,0.725714285714286,0.1,0.1,0.18,2.4,3.99047619047619,6.49047619047619,0.115555555555555,0.102222222222222,0.1,0.15,0.120606060606061,0.358595162147794
2021-08-25,0.1,0.1,0.1,0.28,0.122641509433962,0.1,0.1,0.1,9.4,5.4,0.1,0.9,0.434228359140905,0.1,0.201279017354068,0.177056717542868,0.115,0.140979808010593,0.1,0.113333333333333,0.1,0.1,0.19937134502924,0.1,0.140453216374269,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.161340615690169,1.2,0.1,0.8,0.313736897274633,0.1,0.1,0.1,0.1,0.099999999999999,0.1,11.8785714285714,0.461428571428571,0.505714285714286,0.1,0.1,0.26,3.63333333333333,4.19047619047619,5.76547619047619,0.120555555555556,0.107222222222222,0.1,0.15,0.123522012578616,0.367571720180956
2021-08-26,0.1,0.1,0.1,0.1,0.122641509433962,0.1,0.1,0.1,9.6,4.6,0.1,0.9,0.423140430675928,0.1,0.20309719917225,0.144597701149425,0.104657534246575,0.140979808010593,0.200547945205479,0.113333333333333,0.1,0.1,0.16200833133061,0.1,0.138090202675639,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.196135136238114,1.1,0.1,0.8,0.323291691795181,0.1,0.1,0.1,0.1,0.099999999999999,0.1,12.0785714285714,0.432857142857143,0.391428571428571,0.146666666666667,0.1,0.306666666666666,5.16666666666667,4.19047619047619,5.17608225108225,0.120555555555556,0.107222222222222,0.1,0.17,0.133658998879986,0.310208706482325
2021-08-27,0.1,0.1,0.1,0.1,0.128957298907646,0.1,0.1,0.1,9.4,3.6,0.1,0.9,0.367968016882824,0.1,0.206545475034319,0.137701149425287,0.104657534246575,0.140979808010593,0.200547945205479,0.113333333333333,0.1,0.1,0.155692541856925,0.1,0.121248097412481,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.177714083606535,1,0.1,0.8,0.318028533900444,0.1,0.1,0.1,0.1,0.099999999999999,0.1,12.9071428571429,0.461428571428572,0.362857142857143,0.146666666666667,0.1,0.306666666666666,7.16666666666666,4.05714285714286,4.57608225108225,0.107222222222222,0.107222222222222,0.1,0.15,0.137343209406302,0.207577127534957
2021-08-28,0.1,0.1,0.1,0.1,0.108957298907646,0.1,0.1,0.1,10.4,3.6,0.1,1,0.378556252176942,0.1,0.206741553465691,0.154367816091954,0.107157534246575,0.148479808010593,0.200547945205479,0.113333333333333,0.1,0.1,0.143470319634703,0.1,0.12013698630137,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.177714083606535,0.9,0.1,0.7,0.346917422789333,0.1,0.1,0.1,0.1,0.099999999999999,0.1,13.0571428571429,0.468571428571429,0.32,0.146666666666667,0.1,0.306666666666666,9.03333333333332,4.2,4.5689393939394,0.120555555555556,0.107222222222222,0.1,0.15,0.137343209406302,0.328966016423846
2021-08-29,0.1,0.1,0.1,0.1,0.108957298907646,0.1,0.1,0.1,10.6,3.2,0.1,1,0.39801117880168,0.1,0.197349519922714,0.210720017349816,0.118586105675147,0.125146474677259,0.200547945205479,0.1,0.1,0.1,0.122994129158513,0.1,0.151565557729941,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.191999797892249,0.7,0.1,0.7,0.300726946598857,0.1,0.1,0.102857142857143,0.1,0.099999999999999,0.1,12.5638095238095,0.521904761904762,0.346666666666667,0.193333333333333,0.1,0.226666666666666,10.0333333333333,4.24242424242424,4.21742424242424,0.13469696969697,0.105,0.1,0.14,0.15543844750154,0.403727921185751
2021-08-30,0.1,0.1,0.1,0.1,0.106315789473684,0.1,0.1,0.1,9.7,2.9,0.1,0.9,0.38361723940774,0.1,0.180834368407563,0.190720017349816,0.118586105675147,0.111184210526316,0.200547945205479,0.1,0.1,0.1,0.122994129158513,0.1,0.15685291405178,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.176775334652171,0.7,0.1,0.8,0.253014953538783,0.1,0.1,0.102857142857143,0.1,0.099999999999999,0.1,11.3238095238095,0.436904761904762,0.291666666666667,0.193333333333333,0.1,0.146666666666666,13.7333333333333,3.85011655011655,3.6962703962704,0.12969696969697,0.1,0.1,0.153333333333333,0.145249768256257,0.405723149986445
2021-08-31,0.1,0.1,0.1,0.1,0.106315789473684,0.1,0.1,0.1,8.6,2.5,0.1,0.8,0.375291880556066,0.1,0.222174081326223,0.190720017349816,0.115928571428571,0.111184210526316,0.1,0.1,0.1,0.1,0.114857142857143,0.1,0.15671592775041,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.177980814104226,0.8,0.1,1,0.236960159018235,0.1,0.1,0.102857142857143,0.1,0.099999999999999,0.1,11.4031746031746,0.440079365079365,0.250396825396825,0.146666666666667,0.1,0.1,16.1833333333333,3.79678321678322,3.32899766899767,0.136363636363636,0.1,0.1,0.133333333333333,0.135112781954887,0.395586163685075
2021-09-01,0.24,0.1,0.1,0.28,0.1,0.1,0.1,0.1,8.54,2.58,0.1,0.72,0.420119466762962,0.1,0.295139598567602,0.191685534591195,0.119928571428571,0.1195,0.1,0.1,0.1,0.1,0.123428571428571,0.1,0.16871592775041,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.231665024630542,0.892,0.1,1.108,0.236223316912972,0.1,0.1,0.102857142857143,0.1,0.119999999999999,0.1,12.5388888888889,0.504365079365079,0.293253968253968,0.146666666666667,0.1,0.1,17.25,3.26344988344988,2.84566433566434,0.136363636363636,0.1,0.1,0.145333333333333,0.131428571428571,0.379189402551471
2021-09-02,0.334285714285714,0.1,0.1,0.374285714285714,0.103880597014925,0.1,0.1,0.1,8.01692307692308,2.27230769230769,0.1,0.596923076923077,0.377880660792813,0.1,0.331159499065115,0.181884539566319,0.117428571428571,0.112,0.1,0.1,0.1,0.1,0.113428571428571,0.1,0.15871592775041,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.231665024630542,0.938268656716418,0.1,1.15426865671642,0.203088988554763,0.1,0.1,0.102857142857143,0.1,2.27142857142858,0.1,12.4055555555555,0.547222222222222,0.269444444444444,0.146666666666667,0.1,0.1,16.9333333333333,2.76344988344988,2.29566433566434,0.123030303030303,0.1,0.1,0.145333333333333,0.131428571428571,0.246689402551471
2021-09-03,0.414285714285714,0.1,0.1,0.487619047619048,0.103880597014925,0.1,0.1,0.1,6.98615384615385,1.94923076923077,0.1,0.504615384615385,0.328584464326805,0.1,0.370392802449362,0.12743710021322,0.106,0.133269841269841,0.1,0.1,0.1,0.1,0.112793650793651,0.102222222222222,0.132684181718664,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.222776135741653,0.887475005922767,0.1,1.12887183131959,0.177692163157938,0.1,0.1,0.1,0.1,2.50857142857144,0.1,11.9388888888889,0.480555555555555,0.269444444444444,0.1,0.1,0.1,17.4,2.05435897435897,1.51384615384615,0.106666666666667,0.1,0.1,0.130730158730159,0.104242424242424,0.119503255365324
